product_url,product_title,mrp,sales_price,discount_percent,star_rating,number_of_ratings,seller_name,product_details,technical_details,additional_information,Brand,Special Feature,Product Dimensions,Colour,Capacity,Material,Recommended Uses For Product,Output Wattage,Wattage,Voltage,Control Method,Has Nonstick Coating,Inner Material,Min Temperature Setting,Controller Type,Is Dishwasher Safe,Max Temperature Setting,Manufacturer,Country of Origin,Item model number,Model,Annual Energy Consumption,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Fuel Type,Defrost System,Door Orientation,Included Components,Batteries Required,Model Name,Model Year,Mounting Hardware,Colour Screen,Audio Wattage,Batteries Included,GSM frequencies,Device interface - primary,Does it contain liquid?,Includes Rechargeable Battery,Is there a timer?,Includes remote,Item part number,Energy Consumption,Form Factor,Control Type,Door Style,Finish Type,Door Material Type,Volume Capacity Name,Energy Efficiency,Lighting,Certification,Control Console,Imported By,Number of Memory Sticks,Special features,Other display features,Color,Item Model Number,Item Part Number,Primary material,What is in the box?,Shelf Type,Whats in the box,Is Assembly Required,Assembly Type,Number of Pieces,Number of Shelves,Locking Mechanism,Weight,Item Height,Item Width,Door Material,Chamber Volume,Number of Heating Elements,Power Source,Item Weight,Net Quantity,Item Dimensions LxWxH,ASIN,Date First Available,Packer,Importer,Generic Name,Home & Kitchen Rank,Microwave Ovens Rank
https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN286UI/dp/B0B4Z2N3V9/ref=sr_1_36?keywords=microwave+oven&qid=1687856584&sr=8-36,"LG 28 L Charcoal Convection All In One Microwave Oven (MJEN286UI, Black, Healthy Heart Auto Cook Menu)",25499,19290,24,4.2,64,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Size': '28 L', 'Brand': 'LG', 'Colour': 'Black', 'Heating Method': 'Convection', 'Fuel Type': 'Electric'}","{'Brand': 'LG', 'Model': 'MJEN286UI', 'Capacity': '28 litres', 'Installation Type': 'Countertop', 'Part Number': '2EPM0001', 'Form Factor': 'Single Oven', 'Special Features': 'Auto Cook, Defrost, Turntable, Racks, Steam clean', 'Oven Cooking Mode': 'Convection', 'Burner Type': 'Quartz', 'Colour': 'Black', 'Voltage': '230 Volts', 'Wattage': '1950 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Auto Defrost', 'Door Orientation': 'Side swing', 'Material': 'Stainless Steel, Glass', 'Included Components': 'Microwave Oven: 1U, Glass Tray: 1U, Rotating Ring 1U, Owner’s Manual: 1U', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG Electronics India Pvt. Ltd.', 'Country of Origin': 'India'}","{'ASIN': 'B0B4Z2N3V9', 'Customer Reviews': '4.2\n64 ratings\n4.2 out of 5 stars', 'Best Sellers Rank': '#14,285 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#26 in Microwave Ovens', 'Date First Available': '23 June 2022', 'Manufacturer': 'LG Electronics India Pvt. Ltd., LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999', 'Packer': 'LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999', 'Importer': 'A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044', 'Item Weight': '19 kg 400 g', 'Item Dimensions LxWxH': '48.8 x 51.2 x 31.1 Centimeters', 'Net Quantity': '1 Piece', 'Generic Name': 'Convection Microwave Oven'}",LG,,,Black,28,"Stainless Steel, Glass",,,1950 Watts,230 Volts,,,,,,,,LG Electronics India Pvt. Ltd.,India,,MJEN286UI,,Countertop,2EPM0001,"Auto Cook, Defrost, Turntable, Racks, Steam clean",Convection,Quartz,Electric,Auto Defrost,Side swing,"Microwave Oven: 1U, Glass Tray: 1U, Rotating Ring 1U, Owner’s Manual: 1U",No,,,,,,No,,,,,,,,,Single Oven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 kg 400 g,1 Piece,48.8 x 51.2 x 31.1 Centimeters,B0B4Z2N3V9,23 June 2022,"LG Electronics India Pvt. Ltd., 51, Udyog Vihar, Greater Noida (U.P)-201306 | E-Mail: serviceindia@lge.com | TEL (TOLL FREE) : 1800-315-9999, WhatsApp : 9711709999","A-24/6, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi-110044",Convection Microwave Oven,14285,26
https://www.amazon.in/Bajaj-Convection-Microwave-2310-ETC/dp/B00F15AF22/ref=sr_1_88?keywords=microwave+oven&qid=1687856598&sr=8-88,Bajaj 23 L Convection Microwave Oven (2310 ETC) (Silver),19950,11699,41,4.2,54,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Bajaj', 'Product Dimensions': '44.1D x 54.1W x 34H Centimeters', 'Colour': 'Silver', 'Capacity': '23 litres', 'Special Feature': 'Tact Button/Jog Dial'}","{'Brand': 'Bajaj', 'Model': '2310 ETC', 'Capacity': '23 litres', 'Installation Type': 'Countertop', 'Part Number': '490056', 'Special Features': 'Tact Button/Jog Dial', 'Oven Cooking Mode': 'Convection', 'Colour': 'Silver', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Included Components': '1 microwave unit with attachement, instruction manual, warranty card', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Imported and Marketed by Bajaj Electricals Ltd', 'Country of Origin': 'China', 'Imported By': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001'}","{'ASIN': 'B00F15AF22', 'Customer Reviews': '4.2\n54 ratings\n4.2 out of 5 stars', 'Best Sellers Rank': '#316,663 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#113 in Microwave Ovens', 'Date First Available': '7 September 2013', 'Manufacturer': 'Imported and Marketed by Bajaj Electricals Ltd, Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Packer': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Importer': 'Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001', 'Item Weight': '14 kg 200 g', 'Item Dimensions LxWxH': '54.1 x 44.1 x 34 Centimeters', 'Net Quantity': '9 count', 'Generic Name': 'Microwave Oven'}",Bajaj,,,Silver,23,,,,,,,,,,,,,Imported and Marketed by Bajaj Electricals Ltd,China,,2310 ETC,,Countertop,490056,Tact Button/Jog Dial,Convection,,,Defrost,Left,"1 microwave unit with attachement, instruction manual, warranty card",No,,,,,,No,,,,,,,,,,,,,,,,,,,"Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001",,,,,,,,,,,,,,,,,,,,,,,14 kg 200 g,9 count,54.1 x 44.1 x 34 Centimeters,B00F15AF22,7 September 2013,"Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001","Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001",Microwave Oven,316663,113
https://www.amazon.in/LG-Convection-Microwave-MC2886BHT-Starter/dp/B09G18T1W4/ref=sr_1_61?keywords=microwave+oven&qid=1687856592&sr=8-61,"LG 28 L Convection Microwave Oven (MC2886BHT, BLACK, Diet Fry, With Starter Kit)",19099,13990,27,3.7,53,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'LG', 'Product Dimensions': '52D x 51W x 31H Centimeters', 'Colour': 'Black', 'Capacity': '28 litres', 'Installation Type': 'Freestanding'}","{'Brand': 'LG', 'Model': 'MC2886BHT', 'Capacity': '28 litres', 'Installation Type': 'Freestanding', 'Part Number': '8806090000000', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Door Orientation': 'Left', 'Material': 'Glass', 'Included Components': '1 Unit of Magic Remote & 1 Unit of User Manual', 'Batteries Included': 'No', 'Manufacturer': 'LG INDIA PVT LTD'}","{'ASIN': 'B09G18T1W4', 'Customer Reviews': '3.7\n53 ratings\n3.7 out of 5 stars', 'Best Sellers Rank': '#72,769 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#54 in Microwave Ovens', 'Date First Available': '12 September 2021', 'Manufacturer': 'LG INDIA PVT LTD', 'Item Weight': '19 kg', 'Item Dimensions LxWxH': '51 x 31 x 52 Centimeters', 'Net Quantity': '1 count'}",LG,,,Black,28,Glass,,,,,,,,,,,,LG INDIA PVT LTD,,,MC2886BHT,,Freestanding,8806090000000,,Convection,,,,Left,1 Unit of Magic Remote & 1 Unit of User Manual,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 kg,1 count,51 x 31 x 52 Centimeters,B09G18T1W4,12 September 2021,,,,72769,54
https://www.amazon.in/20-Solo-Microwave-Oven-PR16/dp/B0B6PPGX8V/ref=sr_1_125?keywords=microwave+oven&qid=1687856604&sr=8-125,20 L Solo Microwave Oven PR16,,,,,,,"{'Brand': 'Generic', 'Capacity': '20 litres', 'Installation Type': 'Countertop', 'Material': 'Metal', 'Controller Type': 'Touch Control'}","{'Item part number': '123456', 'ASIN': 'B0B6PPGX8V'}",{},Generic,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.in/Godrej-Convection-GME-530-CR1/dp/B08L7BF3RV/ref=sr_1_96?keywords=microwave+oven&qid=1687856598&sr=8-96,"Godrej 30 L Convection Microwave Oven (GME 530 CR1 SZ, Red Dahlia)",18900,14890,21,4.2,135,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'Godrej', 'Product Dimensions': '44.9D x 53.5W x 28.2H Centimeters', 'Colour': 'Red Dahlia', 'Capacity': '30 litres', 'Special Feature': 'Stainless Steel cavity, multi-distribution system, Instachef App,Healthy fr… See more'}","{'Brand': 'Godrej', 'Model': 'GME 530 CR1 SZ', 'Capacity': '30 litres', 'Installation Type': 'Countertop', 'Part Number': 'GME 530 CR1 SZ', 'Special Features': 'Stainless Steel cavity, multi-distribution system, Instachef App,Healthy fry, Healthy fermentation, Healthy Indian tadka, Deodoriser Function', 'Oven Cooking Mode': 'Convection', 'Colour': 'Red Dahlia', 'Voltage': '230 Volts', 'Wattage': '900', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1N Microwave Oven, 1N Crusty Plate, 1N Rotisserie Handle, 1N Rotisserie, 1N Glass Turntable,1N Roller Ring, 1N User Manual with Warranty Card', 'Batteries Required': 'No', 'Manufacturer': 'Godrej', 'Country of Origin': 'China'}","{'ASIN': 'B08L7BF3RV', 'Customer Reviews': '4.2\n135 ratings\n4.2 out of 5 stars', 'Best Sellers Rank': '#261,019 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#106 in Microwave Ovens', 'Date First Available': '14 October 2020', 'Manufacturer': 'Godrej', 'Importer': 'Godrej & Boyce MFG Co Ltd, Vikhroli, Mumbai - 400079; Contact: 18002095511', 'Item Weight': '16 kg 600 g', 'Item Dimensions LxWxH': '53.5 x 44.9 x 28.2 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Cooking'}",Godrej,,,Red Dahlia,30,Stainless Steel,,,900,230 Volts,,,,,,,,Godrej,China,,GME 530 CR1 SZ,,Countertop,GME 530 CR1 SZ,"Stainless Steel cavity, multi-distribution system, Instachef App,Healthy fry, Healthy fermentation, Healthy Indian tadka, Deodoriser Function",Convection,,Electric,Defrost,Left,"1N Microwave Oven, 1N Crusty Plate, 1N Rotisserie Handle, 1N Rotisserie, 1N Glass Turntable,1N Roller Ring, 1N User Manual with Warranty Card",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 kg 600 g,1 count,53.5 x 44.9 x 28.2 Centimeters,B08L7BF3RV,14 October 2020,,"Godrej & Boyce MFG Co Ltd, Vikhroli, Mumbai - 400079; Contact: 18002095511",Cooking,261019,106
https://www.amazon.in/Panasonic-Solo-Microwave-NN-ST266BFDG-Black/dp/B01IR81AEG/ref=sr_1_39?keywords=microwave+oven&qid=1687856588&sr=8-39,"Panasonic 20L Solo Microwave Oven (NN-ST266BFDG, Black, 51 Auto Menus)",,,,4.1,228,,"{'Brand': 'Panasonic', 'Product Dimensions': '37D x 37W x 28H Centimeters', 'Colour': 'Black', 'Capacity': '20 litres', 'Special Feature': 'Touch Panel'}","{'Brand': 'Panasonic', 'Model': 'NN-ST266BFDG', 'Energy Consumption': '800 Watts', 'Capacity': '20 litres', 'Volume Capacity Name': '20 litres', 'Installation Type': 'Countertop', 'Part Number': 'NN-ST266BFDG', 'Special Features': 'Touch Panel', 'Oven Cooking Mode': 'Solo', 'Colour': 'Black', 'Wattage': '800 Watts', 'Door Orientation': 'Left', 'Material': 'Metal', 'Included Components': 'Microwave oven, Instruction manual and Warranty card', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'Panasonic'}","{'ASIN': 'B01IR81AEG', 'Customer Reviews': '4.1\n228 ratings\n4.1 out of 5 stars', 'Best Sellers Rank': '#43,445 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#44 in Microwave Ovens', 'Date First Available': '20 July 2016', 'Manufacturer': 'Panasonic', 'Item Weight': '11 kg', 'Item Dimensions LxWxH': '32.7 x 44.4 x 25.9 Centimeters'}",Panasonic,,,Black,20,Metal,,,800 Watts,,,,,,,,,Panasonic,,,NN-ST266BFDG,,Countertop,NN-ST266BFDG,Touch Panel,Solo,,,,Left,"Microwave oven, Instruction manual and Warranty card",No,,,,,,No,,,,,,,,800 Watts,,,,,,20 litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 kg,,32.7 x 44.4 x 25.9 Centimeters,B01IR81AEG,20 July 2016,,,,43445,44
https://www.amazon.in/Faber-FBIO-BUILT-OVEN-Black/dp/B089KS1Z3V/ref=sr_1_201?keywords=microwave+oven&qid=1687856619&sr=8-201,Faber FBIO 80L 4F BUILT IN OVEN ; Black,43200,32200,25,3.6,5,Kitchen Brand Store (IndiaBrandstore),"{'Size': '60 CM', 'Brand': 'Faber', 'Colour': 'Black', 'Heating Method': 'Convection', 'Finish Type': 'Black Finish'}","{'Brand': 'Faber', 'Model': 'FBIO 80L 4F', 'Capacity': '80 litres', 'Installation Type': 'Built-In', 'Part Number': 'FBIO 80L 4F', 'Special Features': 'Built In Display', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Fuel Type': 'Electric', 'Manufacturer': 'FABER', 'Country of Origin': 'India'}","{'ASIN': 'B089KS1Z3V', 'Customer Reviews': '3.6\n5 ratings\n3.6 out of 5 stars', 'Best Sellers Rank': '#1,088,725 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#289 in Microwave Ovens', 'Date First Available': '2 June 2020', 'Manufacturer': 'FABER'}",Faber,,,Black,80,,,,,,,,,,,,,FABER,India,,FBIO 80L 4F,,Built-In,FBIO 80L 4F,Built In Display,Convection,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B089KS1Z3V,2 June 2020,,,,1088725,289
https://www.amazon.in/IFB-Microwave-25PM2S-IFBJ0-Silver/dp/B085V1JD27/ref=sr_1_13?keywords=microwave+oven&qid=1687856577&sr=8-13,"IFB 25 L Solo Microwave Oven (25PM2S, Silver)",8990,7640,15,4.3,902,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Brand': 'IFB', 'Colour': 'Silver', 'Heating Method': 'Solo', 'Finish Type': 'Polished', 'Fuel Type': 'Electric'}","{'Brand': 'IFB', 'Model': '25PM2S', 'Capacity': '25 litres', 'Installation Type': 'Freestanding', 'Part Number': '25PM2S', 'Special Features': '61 Auto-cook menus, Disinfect, Deodorize, Timer option, Power Save, Overheating Protection, Sensor Malfunction Protection', 'Oven Cooking Mode': 'Solo', 'Colour': 'Silver', 'Voltage': '230 Volts', 'Wattage': '50', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1 Microwave Oven, Warranty Card and User Manual', 'Batteries Required': 'No', 'Manufacturer': 'Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd', 'Country of Origin': 'China'}","{'ASIN': 'B085V1JD27', 'Customer Reviews': '4.3\n902 ratings\n4.3 out of 5 stars', 'Best Sellers Rank': '#4,628 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#9 in Microwave Ovens', 'Date First Available': '12 March 2020', 'Manufacturer': 'Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd, Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd No 3, East Xingpu Avenue, Huangpu Town, Zhonghshan City, Guangdong China ZIP 528429', 'Packer': 'IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com', 'Importer': 'IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com', 'Item Weight': '13 kg 400 g', 'Item Dimensions LxWxH': '41.5 x 48.3 x 28.1 Centimeters', 'Net Quantity': '1 Count', 'Generic Name': 'Microwave Ovens'}",IFB,,,Silver,25,Stainless Steel,,,50,230 Volts,,,,,,,,Guangdong Galanz Microwave Oven and Electrical Appliances Manufacturing Co. Ltd,China,,25PM2S,,Freestanding,25PM2S,"61 Auto-cook menus, Disinfect, Deodorize, Timer option, Power Save, Overheating Protection, Sensor Malfunction Protection",Solo,,Electric,Defrost,Left,"1 Microwave Oven, Warranty Card and User Manual",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 kg 400 g,1 Count,41.5 x 48.3 x 28.1 Centimeters,B085V1JD27,12 March 2020,"IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com","IFB Industries Ltd.L-1, Verna, Goa, India-403722 0832-3044800/01 Customerservice@ifbglobal.com",Microwave Ovens,4628,9
https://www.amazon.in/LG-Convection-Microwave-MC2846SL-Silver/dp/B01JEKO1WY/ref=sr_1_35?keywords=microwave+oven&qid=1687856588&sr=8-35,"LG 28 L Convection Microwave Oven (MC2846SL, Silver)",17699,12400,30,4.3,1677,DAWNTECH ELECTRONICS PRIVATE LIMITED,"{'Size': 'Standard', 'Brand': 'LG', 'Colour': 'Silver', 'Heating Method': 'Convection', 'Fuel Type': 'Electric'}","{'Brand': 'LG', 'Model': 'MC2846SL', 'Capacity': '28 litres', 'Installation Type': 'Countertop', 'Part Number': 'MC2846SL', 'Special Features': 'Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable', 'Oven Cooking Mode': 'Convection', 'Colour': 'Silver', 'Wattage': '1950 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'ABS', 'Included Components': 'Also included in the box: 1 Microwave Oven, 1 Glass Tray, 1 Rotating Ring, 1 Owner Manual, 1 Recipe Manual, 1 Cook Book', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG', 'Country of Origin': 'India'}","{'ASIN': 'B01JEKO1WY', 'Customer Reviews': '4.3\n1,677 ratings\n4.3 out of 5 stars', 'Best Sellers Rank': '#23,445 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#35 in Microwave Ovens', 'Date First Available': '30 July 2016', 'Manufacturer': 'LG, LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Packer': 'LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Importer': 'LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Item Weight': '17 kg 800 g', 'Item Dimensions LxWxH': '49.5 x 51 x 30.5 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Oven'}",LG,,,Silver,28,ABS,,,1950 Watts,,,,,,,,,LG,India,,MC2846SL,,Countertop,MC2846SL,"Programmable, Auto_cook, Control_panel_lock, Defrost, Interior_light, Self-cleaning, Timer, Turntable",Convection,,Electric,Defrost,Left,"Also included in the box: 1 Microwave Oven, 1 Glass Tray, 1 Rotating Ring, 1 Owner Manual, 1 Recipe Manual, 1 Cook Book",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 kg 800 g,1 count,49.5 x 51 x 30.5 Centimeters,B01JEKO1WY,30 July 2016,"LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999","LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999",Microwave Oven,23445,35
https://www.amazon.in/LG-Convection-Microwave-MJ3296BFT-Black/dp/B01LW2OUIP/ref=sr_1_114?keywords=microwave+oven&qid=1687856604&sr=8-114,"LG 32 L Charcoal Convection Microwave Oven (MJ3296BFT, Black, With Starter Kit)",,,,3.8,29,,"{'Brand': 'LG', 'Colour': 'Black', 'Capacity': '32 litres', 'Installation Type': 'Countertop', 'Wattage': '2400 Watts'}","{'Brand': 'LG', 'Model': 'MJ3296BFT.DBKQILN', 'Energy Consumption': '2400 Watts', 'Capacity': '32 litres', 'Volume Capacity Name': '32 litres', 'Installation Type': 'Countertop', 'Part Number': 'MJ3296BFT', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black', 'Wattage': '2400 Watts', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'ABS', 'Included Components': ""Microwave oven, Owner's manual, Recipe manual, Cook book, Shelf, Glass tray and Tawa and Rotating ring"", 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG'}","{'ASIN': 'B01LW2OUIP', 'Customer Reviews': '3.8\n29 ratings\n3.8 out of 5 stars', 'Date First Available': '9 September 2016', 'Manufacturer': 'LG', 'Item Weight': '27 kg', 'Item Dimensions LxWxH': '53 x 32.2 x 53.3 Centimeters'}",LG,,,Black,32,ABS,,,2400 Watts,,,,,,,,,LG,,,MJ3296BFT.DBKQILN,,Countertop,MJ3296BFT,,Convection,,,Defrost,Left,"Microwave oven, Owner's manual, Recipe manual, Cook book, Shelf, Glass tray and Tawa and Rotating ring",No,,,,,,No,,,,,,,,2400 Watts,,,,,,32 litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 kg,,53 x 32.2 x 53.3 Centimeters,B01LW2OUIP,9 September 2016,,,,,
https://www.amazon.in/LG-Charcoal-Convection-Microwave-MJEN326UH/dp/B07XZ12KZ7/ref=sr_1_45?keywords=microwave+oven&qid=1687856588&sr=8-45,"LG 32 L Charcoal Convection Healthy Heart Microwave Oven (MJEN326UH, Black)",,,,4.2,663,,"{'Brand': 'LG', 'Product Dimensions': '55D x 60W x 85H Centimeters', 'Colour': 'Black ( Line Pattern)', 'Capacity': '32 litres', 'Special Feature': 'Auto Cook, Defrost'}","{'Brand': 'LG', 'Model': 'MJEN326TL', 'Capacity': '32 litres', 'Installation Type': 'Freestanding', 'Part Number': 'MJEN326TL', 'Special Features': 'Auto Cook, Defrost', 'Oven Cooking Mode': 'Convection', 'Colour': 'Black ( Line Pattern)', 'Wattage': '120 Watts', 'Fuel Type': 'Electric', 'Defrost System': 'Defrost', 'Door Orientation': 'Left', 'Material': 'Stainless Steel', 'Included Components': '1 unit of machine, 1 unit of drain hose, 1 unit OT hose, 1 unit of QRG, 1 unit of user manual', 'Batteries Included': 'No', 'Batteries Required': 'No', 'Manufacturer': 'LG Electronics India Pvt. Ltd.'}","{'ASIN': 'B07XZ12KZ7', 'Customer Reviews': '4.2\n663 ratings\n4.2 out of 5 stars', 'Best Sellers Rank': '#34,779 in Home & Kitchen (See Top 100 in Home & Kitchen)\n#38 in Microwave Ovens', 'Date First Available': '17 September 2019', 'Manufacturer': 'LG Electronics India Pvt. Ltd., LG Electronics, Udyog Vihar, Surajpur Kasna Road 201306| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Packer': 'LG Electronics, Plot no. A-5, MIDC, Ranjangaon, Tal-Shirur Udyog Vihar, Pune| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999', 'Item Weight': '60 kg', 'Item Dimensions LxWxH': '60 x 55 x 85 Centimeters', 'Net Quantity': '1 count', 'Generic Name': 'Microwave Ovens'}",LG,,,Black ( Line Pattern),32,Stainless Steel,,,120 Watts,,,,,,,,,LG Electronics India Pvt. Ltd.,,,MJEN326TL,,Freestanding,MJEN326TL,"Auto Cook, Defrost",Convection,,Electric,Defrost,Left,"1 unit of machine, 1 unit of drain hose, 1 unit OT hose, 1 unit of QRG, 1 unit of user manual",No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 kg,1 count,60 x 55 x 85 Centimeters,B07XZ12KZ7,17 September 2019,"LG Electronics, Plot no. A-5, MIDC, Ranjangaon, Tal-Shirur Udyog Vihar, Pune| serviceindia@lge.com | TEL (TOLL FREE) : 1800 315 9999 / 1800 180 9999",,Microwave Ovens,34779,38
